"psu","stratum","prov","n_households","mean_income","prob_selection","certainty","empirical_prob"
79814407000,"77109",7,4,46653.25,0.0191021967526266,FALSE,0.02
79814423000,"77111",7,11,17518.1818181818,0.052531041069723,FALSE,0.047
79814479000,"77111",7,5,37051.4,0.0238777459407832,FALSE,0.017
79814487000,"77111",7,8,11562.5,0.0382043935052531,FALSE,0.042
79814499000,"77107",7,4,16247.5,0.0191021967526266,FALSE,0.011
79814515000,"77102",7,6,3386.83333333333,0.0286532951289398,FALSE,0.032
79814521000,"77116",7,11,6683.45454545455,0.052531041069723,FALSE,0.062
79814524000,"77116",7,10,9495.3,0.0477554918815664,FALSE,0.037
79814533000,"77106",7,7,8107.57142857143,0.0334288443170965,FALSE,0.035
79814536000,"77103",7,8,7562.625,0.0382043935052531,FALSE,0.044
79814537000,"77102",7,11,6728.63636363636,0.052531041069723,FALSE,0.042
79814574000,"77109",7,1,183000,0.00477554918815664,FALSE,0.003
79814577000,"77109",7,4,79000,0.0191021967526266,FALSE,0.017
79814605000,"77109",7,3,33815.6666666667,0.0143266475644699,FALSE,0.006
79814651122,"77102",7,3,4166.66666666667,0.0143266475644699,FALSE,0.013
79814661000,"77104",7,10,26765,0.0477554918815664,FALSE,0.041
79814668000,"77102",7,18,6923.5,0.0859598853868195,FALSE,0.085
79814686000,"77106",7,16,632359.5625,0.0764087870105062,FALSE,0.088
79814693000,"77101",7,9,26774.5555555556,0.0429799426934097,FALSE,0.034
79814714000,"77111",7,5,37614,0.0238777459407832,FALSE,0.037
79814734000,"77109",7,1,96000,0.00477554918815664,FALSE,0.004
79814745000,"77114",7,4,22854.25,0.0191021967526266,FALSE,0.023
79814765000,"77115",7,4,39775.5,0.0191021967526266,FALSE,0.018
79814805000,"77109",7,2,5032973.5,0.00955109837631328,FALSE,0.005
79814859000,"77109",7,3,70541,0.0143266475644699,FALSE,0.021
79814869000,"77109",7,1,181667,0.00477554918815664,FALSE,0.003
79814899000,"77109",7,2,37500,0.00955109837631328,FALSE,0.006
79814914000,"77114",7,5,39567,0.0238777459407832,FALSE,0.026
79814938000,"77111",7,1,27008,0.00477554918815664,FALSE,0.004
79814939000,"77110",7,5,16809.8,0.0238777459407832,FALSE,0.015
79814998000,"77109",7,2,172500,0.00955109837631328,FALSE,0.014
79815012000,"77114",7,5,28718.6,0.0238777459407832,FALSE,0.022
79815026000,"77109",7,3,62562.3333333333,0.0143266475644699,FALSE,0.019
79815058000,"77110",7,3,45000,0.0143266475644699,FALSE,0.011
79815065000,"77110",7,7,1465999.85714286,0.0334288443170965,FALSE,0.034
79815230000,"77114",7,4,32215,0.0191021967526266,FALSE,0.023
79815298000,"77109",7,4,59497.5,0.0191021967526266,FALSE,0.025
79815304000,"77109",7,7,25642.8571428571,0.0334288443170965,FALSE,0.043
79815308023,"77102",7,6,4641.83333333333,0.0286532951289398,FALSE,0.021
79815319020,"77102",7,9,5171.55555555556,0.0429799426934097,FALSE,0.038
79815322000,"77116",7,10,9728.9,0.0477554918815664,FALSE,0.05
79815329028,"77103",7,9,5717.11111111111,0.0429799426934097,FALSE,0.044
79815330000,"77113",7,7,5444.71428571429,0.0334288443170965,FALSE,0.029
79815333000,"77116",7,12,4674.83333333333,0.0573065902578797,FALSE,0.046
79815334000,"77116",7,7,8036.85714285714,0.0334288443170965,FALSE,0.026
79815349000,"77102",7,7,9804.14285714286,0.0334288443170965,FALSE,0.024
79815384000,"77114",7,3,3355666.33333333,0.0143266475644699,FALSE,0.015
79815426000,"77116",7,11,7385.90909090909,0.052531041069723,FALSE,0.051
79815441000,"77116",7,10,10572.3,0.0477554918815664,FALSE,0.052
79815447000,"77116",7,7,3278,0.0334288443170965,FALSE,0.025
79815448000,"77116",7,8,9226.75,0.0382043935052531,FALSE,0.037
79815480000,"77105",7,13,7877.46153846154,0.0620821394460363,FALSE,0.051
79815483000,"77102",7,10,9174,0.0477554918815664,FALSE,0.039
79815484000,"77116",7,13,8539.15384615385,0.0620821394460363,FALSE,0.069
79815508000,"77104",7,9,2235239.11111111,0.0429799426934097,FALSE,0.035
79815525000,"77102",7,8,7186,0.0382043935052531,FALSE,0.038
79815570000,"77107",7,6,5963.33333333333,0.0286532951289398,FALSE,0.026
79815627026,"77103",7,11,2747,0.052531041069723,FALSE,0.059
79815631002,"77103",7,10,5132.8,0.0477554918815664,FALSE,0.049
79815697000,"77114",7,8,21446.625,0.0382043935052531,FALSE,0.044
79815706000,"77110",7,1,2000,0.00477554918815664,FALSE,0.002
79815743000,"77114",7,5,30200,0.0238777459407832,FALSE,0.021
79815772027,"77101",7,5,3665.6,0.0238777459407832,FALSE,0.023
79815794000,"77102",7,11,5008.18181818182,0.052531041069723,FALSE,0.046
79815837000,"77114",7,4,50916.75,0.0191021967526266,FALSE,0.022
79815914000,"77104",7,3,34809,0.0143266475644699,FALSE,0.011
79815965000,"77102",7,9,2228652.44444444,0.0429799426934097,FALSE,0.042
79815979000,"77102",7,10,6439.8,0.0477554918815664,FALSE,0.058
79815987000,"77102",7,5,13071.6,0.0238777459407832,FALSE,0.019
79815998000,"77102",7,9,7912,0.0429799426934097,FALSE,0.044
79816008000,"77105",7,9,1122634.33333333,0.0429799426934097,FALSE,0.055
79816018000,"77103",7,10,4081.2,0.0477554918815664,FALSE,0.052
79816024000,"77104",7,5,5552,0.0238777459407832,FALSE,0.024
79816029000,"77102",7,8,3788.875,0.0382043935052531,FALSE,0.048
79816058000,"77102",7,4,2794.25,0.0191021967526266,FALSE,0.023
79816107000,"77102",7,8,6657.5,0.0382043935052531,FALSE,0.047
79816111000,"77102",7,5,7872.2,0.0238777459407832,FALSE,0.028
79816114000,"77102",7,9,8123.77777777778,0.0429799426934097,FALSE,0.041
79816119000,"77102",7,6,1674717.83333333,0.0286532951289398,FALSE,0.028
79816139020,"77103",7,4,7065,0.0191021967526266,FALSE,0.025
79816145000,"77102",7,8,5743,0.0382043935052531,FALSE,0.048
79816149000,"77102",7,3,3233.33333333333,0.0143266475644699,FALSE,0.01
79816154000,"77102",7,5,10109.4,0.0238777459407832,FALSE,0.024
79816160000,"77102",7,6,6886.83333333333,0.0286532951289398,FALSE,0.032
79816170000,"77102",7,10,9767.5,0.0477554918815664,FALSE,0.05
79816172000,"77102",7,5,4232,0.0238777459407832,FALSE,0.02
79816195000,"77102",7,8,1252984.875,0.0382043935052531,FALSE,0.045
79816212000,"77102",7,2,8216.5,0.00955109837631328,FALSE,0.011
79816214000,"77104",7,5,10888.8,0.0238777459407832,FALSE,0.034
79816238000,"77104",7,8,13983.25,0.0382043935052531,FALSE,0.044
79816274000,"77114",7,4,58116.75,0.0191021967526266,FALSE,0.024
79816333000,"77102",7,5,5864,0.0238777459407832,FALSE,0.019
79816335000,"77102",7,3,16787.6666666667,0.0143266475644699,FALSE,0.008
79816361000,"77102",7,8,9999.375,0.0382043935052531,FALSE,0.035
79816372000,"77102",7,10,2006886.8,0.0477554918815664,FALSE,0.05
79816447000,"77101",7,12,10870.0833333333,0.0573065902578797,FALSE,0.046
79816457000,"77102",7,7,7168.14285714286,0.0334288443170965,FALSE,0.033
79816463000,"77101",7,3,3335049.66666667,0.0143266475644699,FALSE,0.011
79816466000,"77101",7,7,6625.71428571429,0.0334288443170965,FALSE,0.036
79816484000,"77109",7,4,28602.75,0.0191021967526266,FALSE,0.018
79816496000,"77103",7,2,2920,0.00955109837631328,FALSE,0.016
79816509000,"77101",7,2,5248.5,0.00955109837631328,FALSE,0.013
79816560000,"77102",7,8,3484.75,0.0382043935052531,FALSE,0.043
79816585000,"77102",7,6,1673001.5,0.0286532951289398,FALSE,0.026
79816590000,"77102",7,8,6293.375,0.0382043935052531,FALSE,0.033
79816616000,"77103",7,9,6395.22222222222,0.0429799426934097,FALSE,0.051
79816632000,"77101",7,4,3128.5,0.0191021967526266,FALSE,0.018
79816653000,"77101",7,7,1307,0.0334288443170965,FALSE,0.028
79816655000,"77102",7,9,4712.22222222222,0.0429799426934097,FALSE,0.037
79816658000,"77101",7,7,5665.71428571429,0.0334288443170965,FALSE,0.038
79822267000,"77107",7,5,9572,0.0238777459407832,FALSE,0.023
79822339000,"77102",7,10,2423.4,0.0477554918815664,FALSE,0.033
79824004000,"77107",7,5,9900,0.0238777459407832,FALSE,0.027
79832148000,"77101",7,5,10260,0.0238777459407832,FALSE,0.027
79832344000,"77102",7,9,3697.22222222222,0.0429799426934097,FALSE,0.032
79910058000,"78102",7,5,61366.6,0.0238777459407832,FALSE,0.021
79910131000,"78104",7,2,28250,0.00955109837631328,FALSE,0.008
79910135000,"78110",7,5,47380,0.0238777459407832,FALSE,0.018
79910140000,"78112",7,3,38330,0.0143266475644699,FALSE,0.019
79910220000,"78113",7,13,7171.53846153846,0.0620821394460363,FALSE,0.055
79910314000,"78110",7,6,40052.1666666667,0.0286532951289398,FALSE,0.027
79910376000,"78110",7,2,71500,0.00955109837631328,FALSE,0.012
79910402000,"78111",7,3,25933.3333333333,0.0143266475644699,FALSE,0.017
79910417000,"78101",7,12,6053.33333333333,0.0573065902578797,FALSE,0.065
79910427000,"78113",7,3,4993.33333333333,0.0143266475644699,FALSE,0.014
79910436000,"78113",7,9,7508.77777777778,0.0429799426934097,FALSE,0.042
79910469000,"78106",7,7,4563.71428571429,0.0334288443170965,FALSE,0.038
79910482000,"78113",7,5,4784,0.0238777459407832,FALSE,0.024
79910483000,"78113",7,9,8886,0.0429799426934097,FALSE,0.038
79910493000,"78113",7,10,5904,0.0477554918815664,FALSE,0.055
79910536000,"78110",7,4,2604799.75,0.0191021967526266,FALSE,0.02
79910584000,"78112",7,1,7000,0.00477554918815664,FALSE,0.007
79910663000,"78102",7,2,39077,0.00955109837631328,FALSE,0.006
79910722000,"78102",7,4,27634,0.0191021967526266,FALSE,0.023
79910729000,"78104",7,4,2518249.75,0.0191021967526266,FALSE,0.018
79910735000,"78112",7,5,43000,0.0238777459407832,FALSE,0.023
79910745000,"78110",7,4,2574999.75,0.0191021967526266,FALSE,0.018
79910780000,"78104",7,3,55000,0.0143266475644699,FALSE,0.018
79910852000,"78102",7,6,33456.1666666667,0.0286532951289398,FALSE,0.027
79910940000,"78111",7,5,21089,0.0238777459407832,FALSE,0.015
79910968000,"78201",7,2,3240,0.00955109837631328,FALSE,0.01
79910975000,"78201",7,9,1121754.66666667,0.0429799426934097,FALSE,0.044
79911032000,"78104",7,2,52083.5,0.00955109837631328,FALSE,0.014
79911049000,"78112",7,2,5029582.5,0.00955109837631328,FALSE,0.008
79911066000,"78104",7,2,81500,0.00955109837631328,FALSE,0.005
79911095000,"78109",7,3,3000,0.0143266475644699,FALSE,0.016
79911155000,"78104",7,2,14357,0.00955109837631328,FALSE,0.008
79911183000,"78104",7,4,64984.5,0.0191021967526266,FALSE,0.019
79911188000,"78112",7,4,42421.75,0.0191021967526266,FALSE,0.019
79911202000,"78112",7,4,2578247.25,0.0191021967526266,FALSE,0.017
79911220000,"78106",7,9,20766.6666666667,0.0429799426934097,FALSE,0.048
79911261000,"78103",7,9,22290.4444444444,0.0429799426934097,FALSE,0.044
79911268000,"78103",7,6,11810,0.0286532951289398,FALSE,0.032
79911314000,"78105",7,10,6741.3,0.0477554918815664,FALSE,0.046
79911328000,"78112",7,3,68248.3333333333,0.0143266475644699,FALSE,0.016
79911331000,"78112",7,3,3382439.33333333,0.0143266475644699,FALSE,0.015
79911339000,"78112",7,6,1701164.83333333,0.0286532951289398,FALSE,0.026
79911388000,"78111",7,2,107240,0.00955109837631328,FALSE,0.006
79911401000,"78101",7,9,17111.1111111111,0.0429799426934097,FALSE,0.045
79911413000,"78107",7,11,10877.4545454545,0.052531041069723,FALSE,0.059
79911577000,"78103",7,1,38583,0.00477554918815664,FALSE,0.003
79911587000,"78106",7,8,6307.5,0.0382043935052531,FALSE,0.037
79911620000,"78105",7,12,8030.16666666667,0.0573065902578797,FALSE,0.055
79911658000,"78107",7,7,17595.7142857143,0.0334288443170965,FALSE,0.033
79911659000,"78106",7,9,6706.33333333333,0.0429799426934097,FALSE,0.043
79911745000,"78113",7,8,7141.125,0.0382043935052531,FALSE,0.04
79911749000,"78106",7,7,1432982.71428571,0.0334288443170965,FALSE,0.028
79911777000,"78113",7,7,10632.1428571429,0.0334288443170965,FALSE,0.037
79911789000,"78107",7,6,1676839.83333333,0.0286532951289398,FALSE,0.032
79911827000,"78113",7,9,2833.33333333333,0.0429799426934097,FALSE,0.048
79911828000,"78113",7,7,1433857,0.0334288443170965,FALSE,0.04
79911899000,"78111",7,2,16512,0.00955109837631328,FALSE,0.003
79911984000,"78107",7,8,10526.25,0.0382043935052531,FALSE,0.039
79911992000,"78106",7,6,1672973.16666667,0.0286532951289398,FALSE,0.026
79912012000,"78107",7,10,11990.8,0.0477554918815664,FALSE,0.044
79912106000,"78102",7,1,4020,0.00477554918815664,FALSE,0.002
79912154000,"78107",7,7,8942.85714285714,0.0334288443170965,FALSE,0.039
79912166000,"78109",7,3,18830,0.0143266475644699,FALSE,0.017
79912182000,"78112",7,5,2056866.6,0.0238777459407832,FALSE,0.025
79912188000,"78104",7,3,26330,0.0143266475644699,FALSE,0.02
79912203000,"78103",7,5,10635.8,0.0238777459407832,FALSE,0.03
79912245000,"78103",7,8,33760,0.0382043935052531,FALSE,0.038
79912255000,"78101",7,5,2002637.8,0.0238777459407832,FALSE,0.025
79912263000,"78106",7,7,10247.1428571429,0.0334288443170965,FALSE,0.036
79912307000,"78105",7,12,7438.25,0.0573065902578797,FALSE,0.056
79912339000,"78109",7,3,4311.66666666667,0.0143266475644699,FALSE,0.02
79912358000,"78109",7,2,29077,0.00955109837631328,FALSE,0.007
79912368000,"78109",7,1,13000,0.00477554918815664,FALSE,0.001
79912371000,"78109",7,7,23223.2857142857,0.0334288443170965,FALSE,0.032
79912392000,"78109",7,1,18000,0.00477554918815664,FALSE,0.002
79912436000,"78109",7,6,10084.5,0.0286532951289398,FALSE,0.025
79912459000,"78109",7,6,17050,0.0286532951289398,FALSE,0.026
79912464000,"78109",7,16,1886794.875,0.0764087870105062,FALSE,0.073
79912490000,"78109",7,6,14985,0.0286532951289398,FALSE,0.027
79912518000,"78104",7,4,16500,0.0191021967526266,FALSE,0.016
79912551000,"78106",7,5,5154.6,0.0238777459407832,FALSE,0.028
79912559000,"78105",7,9,1115571,0.0429799426934097,FALSE,0.045
79912563000,"78113",7,8,19858.5,0.0382043935052531,FALSE,0.041
79912594000,"78113",7,10,74131.9,0.0477554918815664,FALSE,0.037
79912630000,"78103",7,3,39290,0.0143266475644699,FALSE,0.017
79912651000,"78111",7,5,12451.6,0.0238777459407832,FALSE,0.022
79912703000,"78113",7,9,1114353.22222222,0.0429799426934097,FALSE,0.051
79912704000,"78106",7,4,6779.25,0.0191021967526266,FALSE,0.018
79912715000,"78103",7,8,1257283.25,0.0382043935052531,FALSE,0.048
79912718000,"78106",7,10,7512.7,0.0477554918815664,FALSE,0.043
79912734000,"78106",7,4,11349,0.0191021967526266,FALSE,0.019
79912741000,"78113",7,8,3975,0.0382043935052531,FALSE,0.042
79912779000,"78102",7,3,17733.3333333333,0.0143266475644699,FALSE,0.01
79912782000,"78105",7,9,13670.3333333333,0.0429799426934097,FALSE,0.049
79912831000,"78113",7,6,1741.66666666667,0.0286532951289398,FALSE,0.027
79912838000,"78106",7,10,3702,0.0477554918815664,FALSE,0.043
79912854000,"78103",7,7,15714.2857142857,0.0334288443170965,FALSE,0.032
79912872000,"78103",7,7,15847.4285714286,0.0334288443170965,FALSE,0.036
79912878000,"78103",7,6,28842.6666666667,0.0286532951289398,FALSE,0.025
79912882000,"78103",7,9,20355.5555555556,0.0429799426934097,FALSE,0.047
79912914000,"78107",7,12,837956.583333333,0.0573065902578797,FALSE,0.065
79912949000,"78113",7,9,10361.1111111111,0.0429799426934097,FALSE,0.04
79913002000,"78112",7,3,72333.3333333333,0.0143266475644699,FALSE,0.016
79913076000,"78113",7,9,3768.77777777778,0.0429799426934097,FALSE,0.035
79913098000,"78107",7,5,6205.6,0.0238777459407832,FALSE,0.033
79913108000,"78106",7,4,4650,0.0191021967526266,FALSE,0.019
79913112000,"78113",7,7,5077.14285714286,0.0334288443170965,FALSE,0.031
79913120000,"78113",7,8,8490,0.0382043935052531,FALSE,0.048
79913125000,"78101",7,6,3173.33333333333,0.0286532951289398,FALSE,0.03
79913129000,"78107",7,7,19807.7142857143,0.0334288443170965,FALSE,0.034
79913136000,"78103",7,5,36213.2,0.0238777459407832,FALSE,0.026
79913152000,"78106",7,7,1439431.71428571,0.0334288443170965,FALSE,0.036
79913185000,"78110",7,10,33630.6,0.0477554918815664,FALSE,0.046
79913195000,"78102",7,6,34496.6666666667,0.0286532951289398,FALSE,0.016
79913223000,"78112",7,2,5025499.5,0.00955109837631328,FALSE,0.01
79913247000,"78113",7,7,7742.85714285714,0.0334288443170965,FALSE,0.032
79913347000,"78112",7,2,15000,0.00955109837631328,FALSE,0.008
79913371000,"78112",7,6,62734.1666666667,0.0286532951289398,FALSE,0.023
79913380000,"78112",7,2,15995,0.00955109837631328,FALSE,0.014
79913394000,"78102",7,4,45529.25,0.0191021967526266,FALSE,0.017
79913403000,"78111",7,1,38000,0.00477554918815664,FALSE,0.004
79913422000,"78102",7,1,13400,0.00477554918815664,FALSE,0.008
79913439000,"78111",7,2,21000,0.00955109837631328,FALSE,0.01
79913479000,"78102",7,7,19095.1428571429,0.0334288443170965,FALSE,0.026
79913483000,"78102",7,5,47100,0.0238777459407832,FALSE,0.022
79913568004,"78201",7,7,1434199.85714286,0.0334288443170965,FALSE,0.039
79913582000,"78108",7,6,4130,0.0286532951289398,FALSE,0.028
79913614000,"78106",7,5,7866.2,0.0238777459407832,FALSE,0.02
79913626000,"78107",7,9,6475.22222222222,0.0429799426934097,FALSE,0.042
79913631000,"78107",7,9,7802.55555555556,0.0429799426934097,FALSE,0.048
79913646000,"78107",7,6,6911.66666666667,0.0286532951289398,FALSE,0.032
79913683000,"78105",7,5,6184.8,0.0238777459407832,FALSE,0.032
79913701000,"78106",7,5,3085.8,0.0238777459407832,FALSE,0.031
79913755000,"78108",7,7,6742.85714285714,0.0334288443170965,FALSE,0.031
79913761000,"78105",7,10,4916,0.0477554918815664,FALSE,0.057
79913845000,"78106",7,4,4287.5,0.0191021967526266,FALSE,0.018
79913853000,"78105",7,10,7425.6,0.0477554918815664,FALSE,0.037
79913878000,"78103",7,6,19719.1666666667,0.0286532951289398,FALSE,0.028
79913901000,"78106",7,8,11693.375,0.0382043935052531,FALSE,0.037
79913903000,"78108",7,4,19255.5,0.0191021967526266,FALSE,0.021
79913920000,"78106",7,11,4799.18181818182,0.052531041069723,FALSE,0.052
79914058000,"78105",7,6,8633.33333333333,0.0286532951289398,FALSE,0.022
79914085000,"78105",7,8,5035.875,0.0382043935052531,FALSE,0.044
79914087000,"78105",7,9,7415.55555555556,0.0429799426934097,FALSE,0.045
79914089000,"78105",7,4,8417.5,0.0191021967526266,FALSE,0.022
79914119000,"78105",7,8,13248.875,0.0382043935052531,FALSE,0.037
79914167000,"78109",7,5,7388,0.0238777459407832,FALSE,0.02
79914196000,"78107",7,7,11494.2857142857,0.0334288443170965,FALSE,0.03
79914212000,"78107",7,9,3847.77777777778,0.0429799426934097,FALSE,0.044
79914225000,"78103",7,6,1683931.5,0.0286532951289398,FALSE,0.021
79914254000,"78113",7,7,2744.28571428571,0.0334288443170965,FALSE,0.04
79914263000,"78108",7,9,1115781,0.0429799426934097,FALSE,0.048
79914279000,"78105",7,7,10022.8571428571,0.0334288443170965,FALSE,0.038
79914284000,"78105",7,6,1672348.16666667,0.0286532951289398,FALSE,0.032
79914288000,"78105",7,6,11951.6666666667,0.0286532951289398,FALSE,0.033
79914311000,"78107",7,5,9402,0.0238777459407832,FALSE,0.029
79914316000,"78107",7,6,15707,0.0286532951289398,FALSE,0.036
79914329000,"78107",7,4,3733.75,0.0191021967526266,FALSE,0.018
79914363000,"78105",7,8,3468.75,0.0382043935052531,FALSE,0.037
79914399000,"78201",7,8,3973.75,0.0382043935052531,FALSE,0.033
79914413000,"78201",7,14,8004.35714285714,0.0668576886341929,FALSE,0.071
79914422000,"78103",7,7,11658.5714285714,0.0334288443170965,FALSE,0.034
79914431000,"78107",7,7,6907.85714285714,0.0334288443170965,FALSE,0.04
79914445000,"78105",7,5,6164,0.0238777459407832,FALSE,0.017
79914515000,"78107",7,10,6537,0.0477554918815664,FALSE,0.048
79914523000,"78106",7,6,5496.66666666667,0.0286532951289398,FALSE,0.026
79914524000,"78108",7,4,2307.5,0.0191021967526266,FALSE,0.02
79914550000,"78105",7,9,1116138.77777778,0.0429799426934097,FALSE,0.051
79914593000,"78107",7,5,7222.6,0.0238777459407832,FALSE,0.024
79914602000,"78103",7,6,22083.3333333333,0.0286532951289398,FALSE,0.038
79914674000,"78108",7,9,4473.33333333333,0.0429799426934097,FALSE,0.044
79914696000,"78105",7,8,13761.25,0.0382043935052531,FALSE,0.041
79914786000,"78108",7,6,11978.3333333333,0.0286532951289398,FALSE,0.029
79914792000,"78108",7,8,4367.5,0.0382043935052531,FALSE,0.037
79914813000,"78108",7,7,5970,0.0334288443170965,FALSE,0.037
79914857000,"78108",7,8,8805,0.0382043935052531,FALSE,0.037
79914862000,"78108",7,6,3870,0.0286532951289398,FALSE,0.039
79914870000,"78108",7,8,3696.25,0.0382043935052531,FALSE,0.045
79914926000,"78201",7,7,8161.42857142857,0.0334288443170965,FALSE,0.031
79914936000,"78201",7,7,20261.4285714286,0.0334288443170965,FALSE,0.033
79914947000,"78201",7,6,6328.33333333333,0.0286532951289398,FALSE,0.033
79914954000,"78201",7,9,19193.3333333333,0.0429799426934097,FALSE,0.032
79914956000,"78201",7,6,3201.66666666667,0.0286532951289398,FALSE,0.034
79915030000,"78113",7,8,9405.375,0.0382043935052531,FALSE,0.028
79915125000,"78113",7,12,8178.33333333333,0.0573065902578797,FALSE,0.05
79915142000,"78201",7,7,10632,0.0334288443170965,FALSE,0.037
79915156000,"78201",7,9,4558.88888888889,0.0429799426934097,FALSE,0.035
79920212000,"78113",7,6,4133.33333333333,0.0286532951289398,FALSE,0.027
86010021000,"80207",8,7,4984.28571428571,0.0334288443170965,FALSE,0.046
86010027000,"80207",8,7,3403,0.0334288443170965,FALSE,0.04
86010061000,"80108",8,10,4209.6,0.0477554918815664,FALSE,0.047
86010093000,"80108",8,12,7509.66666666667,0.0573065902578797,FALSE,0.067
86010146000,"80207",8,10,5242.5,0.0477554918815664,FALSE,0.054
86010218000,"80301",8,2,2150,0.00955109837631328,FALSE,0.011
86010224000,"80204",8,6,3942.5,0.0286532951289398,FALSE,0.033
86010334000,"80301",8,6,17497,0.0286532951289398,FALSE,0.026
86110032000,"80301",8,6,4375,0.0286532951289398,FALSE,0.027
86110036000,"80101",8,7,3642.85714285714,0.0334288443170965,FALSE,0.036
86110060000,"80107",8,5,11270.4,0.0238777459407832,FALSE,0.021
86110080000,"80101",8,9,6377.77777777778,0.0429799426934097,FALSE,0.05
86110099000,"80109",8,5,4146699.6,0.0238777459407832,FALSE,0.02
86110116000,"80108",8,8,6562.5,0.0382043935052531,FALSE,0.039
86110149000,"80104",8,7,23142.8571428571,0.0334288443170965,FALSE,0.043
86110161000,"80102",8,10,6560,0.0477554918815664,FALSE,0.047
86110167000,"80110",8,8,4008.25,0.0382043935052531,FALSE,0.041
86110233000,"80106",8,7,12021.4285714286,0.0334288443170965,FALSE,0.037
86210053000,"80103",8,7,16267.5714285714,0.0334288443170965,FALSE,0.033
86210058000,"80106",8,6,3508.83333333333,0.0286532951289398,FALSE,0.039
86210086000,"80103",8,4,26212.5,0.0191021967526266,FALSE,0.024
86210113000,"80301",8,5,1866,0.0238777459407832,FALSE,0.032
86210148000,"80101",8,8,4246.25,0.0382043935052531,FALSE,0.04
86210159000,"80109",8,5,8408.6,0.0238777459407832,FALSE,0.02
86210267000,"80301",8,6,2670.66666666667,0.0286532951289398,FALSE,0.026
86310032000,"80104",8,3,9994,0.0143266475644699,FALSE,0.015
86310083000,"80101",8,6,7449.83333333333,0.0286532951289398,FALSE,0.036
86310095000,"80108",8,7,1432380.57142857,0.0334288443170965,FALSE,0.036
86310100000,"80108",8,8,2634,0.0382043935052531,FALSE,0.044
86310130000,"80102",8,5,8306,0.0238777459407832,FALSE,0.017
86310140000,"80108",8,5,3868,0.0238777459407832,FALSE,0.021
86310164000,"80301",8,5,9387,0.0238777459407832,FALSE,0.021
86410010000,"80301",8,5,7732,0.0238777459407832,FALSE,0.032
86410024000,"80110",8,7,7020.85714285714,0.0334288443170965,FALSE,0.023
86410053000,"80110",8,10,4370.4,0.0477554918815664,FALSE,0.045
86410079000,"80106",8,5,12691.2,0.0238777459407832,FALSE,0.025
86410090000,"80301",8,4,8785,0.0191021967526266,FALSE,0.026
86410107000,"80105",8,2,40000,0.00955109837631328,FALSE,0.008
86410122000,"80110",8,9,9674.11111111111,0.0429799426934097,FALSE,0.035
86410128000,"80101",8,7,3708.57142857143,0.0334288443170965,FALSE,0.048
86410143000,"80102",8,8,8546,0.0382043935052531,FALSE,0.039
86410180000,"80401",8,6,55608.6666666667,0.0286532951289398,FALSE,0.024
86510020000,"80109",8,6,1673573.16666667,0.0286532951289398,FALSE,0.021
86510023000,"80101",8,9,5284.44444444444,0.0429799426934097,FALSE,0.048
86510044000,"80101",8,8,10470,0.0382043935052531,FALSE,0.039
86510074000,"80110",8,9,6500,0.0429799426934097,FALSE,0.042
86610014000,"80301",8,5,19385.4,0.0238777459407832,FALSE,0.025
86610033000,"80110",8,7,8504.42857142857,0.0334288443170965,FALSE,0.033
86610036000,"80102",8,5,18742,0.0238777459407832,FALSE,0.02
86610097000,"80110",8,4,25566.5,0.0191021967526266,FALSE,0.016
86610142000,"80110",8,7,11362.1428571429,0.0334288443170965,FALSE,0.03
86610144000,"80110",8,7,17427.5714285714,0.0334288443170965,FALSE,0.033
86610209000,"80110",8,14,724649.642857143,0.0668576886341929,FALSE,0.075
86610210000,"80110",8,7,13990.8571428571,0.0334288443170965,FALSE,0.029
86610254000,"80105",8,6,35047.8333333333,0.0286532951289398,FALSE,0.017
86610268000,"80109",8,4,46125.75,0.0191021967526266,FALSE,0.021
86610302000,"80106",8,9,1114006.66666667,0.0429799426934097,FALSE,0.037
86610312000,"80106",8,10,1009312.9,0.0477554918815664,FALSE,0.044
86610340000,"80109",8,3,20081.6666666667,0.0143266475644699,FALSE,0.015
86610465000,"80105",8,4,27542.5,0.0191021967526266,FALSE,0.022
86610472000,"80102",8,7,1442612.14285714,0.0334288443170965,FALSE,0.027
86610490000,"80102",8,8,11412.75,0.0382043935052531,FALSE,0.038
86710013000,"80301",8,2,5004473.5,0.00955109837631328,FALSE,0.012
86710016000,"80301",8,3,17549.6666666667,0.0143266475644699,FALSE,0.014
86710046000,"80301",8,6,21386.6666666667,0.0286532951289398,FALSE,0.031
86710121000,"80102",8,6,8708.33333333333,0.0286532951289398,FALSE,0.022
86710123000,"80101",8,7,7613,0.0334288443170965,FALSE,0.032
86810032000,"80102",8,5,6348,0.0238777459407832,FALSE,0.028
86810045000,"80102",8,5,13541.4,0.0238777459407832,FALSE,0.027
86810059000,"80401",8,6,19211.6666666667,0.0286532951289398,FALSE,0.027
86810077000,"80401",8,3,3348798.66666667,0.0143266475644699,FALSE,0.02
86810120000,"80107",8,5,3460,0.0238777459407832,FALSE,0.026
86810187000,"80102",8,7,1437973.85714286,0.0334288443170965,FALSE,0.027
86810215000,"80105",8,3,52965.3333333333,0.0143266475644699,FALSE,0.016
86810257000,"80104",8,5,25916.6,0.0238777459407832,FALSE,0.023
86810273000,"80104",8,2,21583,0.00955109837631328,FALSE,0.014
86810325000,"80109",8,3,12957.3333333333,0.0143266475644699,FALSE,0.015
