hh_id,province,province_name,urban,hh_size,income,log_income,renter,head_age,has_youth,employed,weight_wave1,response_propensity,ipw_adjustment,weight_longitudinal
ZMB019185,4,Central Plateau,1,4,3004,8.007700012884026,1,31,1,1,151.3105246052146,0.6507114508730192,1.5367794721583001,232.53090813479716
ZMB019186,5,Northern Bushveld,1,2,3495,8.15908865466791,1,31,0,1,167.4741055862978,0.6682657849853881,1.4964105936111414,250.61002575488686
ZMB019188,4,Central Plateau,0,4,3168,8.060855752934316,0,52,0,1,215.9957253956236,0.9413885625658606,1.0622606219841755,229.44375360467828
ZMB019189,5,Northern Bushveld,0,5,2077,7.638679823876112,0,54,1,0,105.08312660967931,0.9343806669197544,1.070227622855858,112.46286479373825
ZMB019190,7,Mining Belt,0,4,1108,7.010311867307229,0,27,0,0,86.21644505299628,0.9294534831464356,1.0759010731927612,92.76036575938342
ZMB019191,5,Northern Bushveld,1,4,3761,8.232440158470336,0,36,0,0,129.3306838348508,0.8629550582737682,1.1588088978820899,149.86954719700046
ZMB019194,1,Zambara Capital,1,2,2475,7.813995675002791,1,31,0,1,104.00208790320903,0.6921675635716396,1.4447368709968444,150.25565105442098
ZMB019195,8,Eastern Forests,0,7,12004,9.392995206560258,0,49,0,1,95.23098463425413,0.9427555933009926,1.060720304504978,101.01343901955492
ZMB019197,3,Southern Cape,1,2,4690,8.453187861440325,1,81,0,1,200.63309678575024,0.8418589932879988,1.1878473805860994,238.3214984758308
ZMB019198,4,Central Plateau,0,5,2031,7.616283561580385,1,51,1,0,185.59908705065027,0.8681726452657965,1.1518446307345283,213.78131188852183
ZMB019199,2,Eastern Highlands,0,8,11948,9.388319179336001,0,30,0,0,129.7609148384072,0.9288524563840734,1.076597249785931,139.7002440447356
ZMB019200,3,Southern Cape,1,4,2937,7.98514393119862,1,19,0,0,168.43409173423424,0.698938325391065,1.4307414025987015,240.98562865327665
ZMB019201,1,Zambara Capital,1,2,6407,8.765146421639022,1,46,0,1,127.13595010340214,0.6957081597470665,1.4373843198325613,182.74322116564514
ZMB019202,8,Eastern Forests,0,4,5679,8.644530439877432,0,54,0,0,192.43016313528642,0.9329635392466118,1.0718532482068073,206.25689540952257
ZMB019205,8,Eastern Forests,0,5,2884,7.96693349840484,0,58,1,1,203.56276610167697,0.9331860569919617,1.0715976653395431,218.13738490461654
ZMB019206,2,Eastern Highlands,0,6,2342,7.758760544157663,0,71,0,1,173.50221319124103,0.9739088245200712,1.0267901623057847,178.15036564304722
ZMB019207,4,Central Plateau,0,6,3415,8.13593277200489,0,64,1,1,240.35876828012988,0.9469401632034093,1.0560329351931745,253.82677556628164
ZMB019208,8,Eastern Forests,1,2,4800,8.476371196895983,1,43,0,1,173.9293036633171,0.7016145216902379,1.4252840685094872,247.89866555827467
ZMB019209,4,Central Plateau,1,3,3565,8.178919332848396,1,53,0,0,224.2862247535959,0.791490456422214,1.263439112734618,283.37198880128034
ZMB019210,3,Southern Cape,1,2,14417,9.576163344811905,1,49,1,1,100.59458868578076,0.5408930062251889,1.8487944722725294,185.9787195028002
ZMB019211,2,Eastern Highlands,0,2,3149,8.054840221101024,0,58,0,0,171.5347036649473,0.9285083185317405,1.076996274606683,184.74223681290957
ZMB019212,2,Eastern Highlands,0,4,1262,7.140453043101158,0,65,0,0,221.286341578234,0.9659937931914236,1.0352033388291528,229.0763596390762
ZMB019213,1,Zambara Capital,1,1,4432,8.39660622842712,0,35,1,0,84.09377465257421,0.6866606529827974,1.4563234337894304,122.46773466235145
ZMB019215,1,Zambara Capital,1,2,4056,8.30795254527102,0,28,1,0,213.69361089076847,0.6973536459717693,1.43399264602179,306.4350665192039
ZMB019216,7,Mining Belt,1,2,16114,9.68744373833714,0,44,1,1,218.4226254024543,0.6761797388732405,1.4788967230316026,323.02450494364894
ZMB019217,2,Eastern Highlands,0,4,2819,7.9441374911141125,0,65,1,0,169.83160512754694,0.9322652491898733,1.0726560931762579,182.17090605396743
ZMB019218,3,Southern Cape,1,4,5697,8.647694999480395,1,18,1,1,117.46068000793457,0.5352654616738967,1.8682318804444675,219.44378708950947
ZMB019219,3,Southern Cape,1,4,6538,8.785386587284156,0,67,0,1,190.74869972653687,0.9108864253495176,1.097831707851271,209.40997079119322
ZMB019220,5,Northern Bushveld,1,1,4732,8.462103225098277,1,42,0,1,131.86964442022145,0.6608612372791627,1.5131769630143665,199.5421080575751
ZMB019221,3,Southern Cape,1,2,3578,8.182559264068665,1,26,0,1,199.27017194684595,0.6425228143361252,1.5563649689750416,310.1371149797041
ZMB019223,2,Eastern Highlands,1,5,2974,7.9976631270201,1,33,0,1,152.64565144199878,0.787125540216088,1.2704453723169393,193.9279614787919
ZMB019224,9,Coastal Plains,1,4,4543,8.421342865759403,1,48,0,1,82.33162894612178,0.7893927733307438,1.2667964969841634,104.29741913994702
ZMB019225,9,Coastal Plains,0,2,1900,7.549609165154532,0,21,0,1,189.54593403730541,0.8739663250304004,1.1442088457644126,216.88013440416273
ZMB019227,9,Coastal Plains,1,8,2349,7.761744984658913,1,38,1,1,131.37839185772464,0.8226010431836137,1.215656129160523,159.7109473010959
ZMB019228,5,Northern Bushveld,0,4,2433,7.796880342783522,0,29,0,1,103.49419520236552,0.9145422165244484,1.0934432352399415,113.16502763062859
ZMB019229,9,Coastal Plains,0,4,3019,8.012680929706839,0,62,0,0,227.4444255232811,0.9527932599988369,1.0495456275595618,238.71330232075607
ZMB019230,9,Coastal Plains,1,2,1584,7.367708572374371,0,61,0,1,134.99857306480408,0.9093743451711803,1.099657149236776,148.45214600747505
ZMB019231,8,Eastern Forests,0,7,4710,8.457443187010464,0,64,0,0,156.87496406957507,0.9682964257181412,1.0327416000305336,162.01130139794543
ZMB019232,2,Eastern Highlands,0,6,1043,6.949856455000773,0,45,0,0,127.87898546783254,0.9652209428486475,1.0360322239265856,132.48674970771407
ZMB019233,1,Zambara Capital,0,9,4168,8.335191583433202,1,51,0,1,165.89914531679824,0.9431552466443198,1.0602708340519016,175.89802517353928
ZMB019235,3,Southern Cape,1,5,6962,8.848222068371385,1,49,1,1,218.74228265602142,0.7128164903076925,1.4028856144564539,306.8704016114999
ZMB019236,9,Coastal Plains,0,4,1081,6.985641817639208,0,59,0,1,87.50630812486634,0.9633170796317753,1.0380797985874461,90.83853071339225
ZMB019237,9,Coastal Plains,0,1,864,6.761572768804055,0,39,0,1,81.24376699328423,0.9168246407349946,1.0907211211059138,88.61429261778261
ZMB019238,2,Eastern Highlands,1,4,2064,7.6324011266014535,0,47,1,1,201.85600210679695,0.8577805579957264,1.1657993302349738,235.32359206001334
ZMB019239,5,Northern Bushveld,0,3,3873,8.261784679514752,0,44,1,0,199.15888379560784,0.8701460754120675,1.1492323280622034,228.87982767869624
ZMB019240,2,Eastern Highlands,1,2,11127,9.3171298661577,1,62,0,1,241.30064665805548,0.7294960361099211,1.3708093677006892,330.77718687109643
ZMB019241,1,Zambara Capital,1,6,8602,9.059750013343681,0,42,0,0,164.3875237298198,0.8856023509119633,1.1291749609406907,185.62227568675615
ZMB019242,5,Northern Bushveld,0,1,4898,8.496582237512113,0,48,1,0,128.305717848707,0.8278548922203625,1.2079411614249604,154.9857578356304
ZMB019243,1,Zambara Capital,1,4,3249,8.0861025356691,0,54,0,1,116.6581176710315,0.9063811638976669,1.1032885940609671,128.7075706310712
ZMB019244,9,Coastal Plains,0,7,1489,7.305860032684009,0,37,0,1,195.08660945808515,0.9612302101344498,1.0403335116362264,202.95513749073478
ZMB019246,2,Eastern Highlands,0,8,813,6.70073110954781,0,60,0,0,90.03762648906559,0.9831187724711423,1.0171710967194996,91.5836712819035
ZMB019247,2,Eastern Highlands,0,5,2928,7.982074875081202,0,50,0,1,242.72666485514492,0.9493097128400592,1.0533969962324417,255.68753966392822
ZMB019248,8,Eastern Forests,0,9,12260,9.414097209490203,0,52,0,0,126.08783821342513,0.9608674117973262,1.0407263142887482,131.22293114049393
ZMB019249,7,Mining Belt,1,4,11720,9.369052063131004,0,42,0,1,175.7047602138482,0.832837070195696,1.2007150447386123,210.9713490209579
ZMB019250,5,Northern Bushveld,0,7,1153,7.050122520269059,0,61,0,0,126.13361293217167,0.9781924020865232,1.0222937715187321,128.9456068797137
ZMB019251,3,Southern Cape,1,5,3670,8.207946941048617,0,48,1,0,115.54980034707114,0.858884978887086,1.1643002550769557,134.53466201818622
ZMB019252,3,Southern Cape,1,3,1736,7.459338895220296,0,64,0,0,150.0346466433257,0.9249690192316277,1.0811172906425564,162.20505068154557
ZMB019253,2,Eastern Highlands,0,4,14113,9.554851637414007,0,40,0,0,200.9086706256494,0.8854255368220052,1.1294004503068984,226.90634307516876
ZMB019255,5,Northern Bushveld,0,1,7756,8.956222016362542,0,33,0,0,112.14850682998076,0.8282195743892151,1.2074092800058092,135.40914788531364
ZMB019256,2,Eastern Highlands,1,4,2598,7.862497197230545,0,63,1,0,225.42051910655573,0.8874175996641229,1.1268651876844544,254.01853557093608
ZMB019259,1,Zambara Capital,1,2,3165,8.059908334578276,0,33,0,1,248.81737663410604,0.8159107221737305,1.2256242905300019,304.9566207087125
ZMB019260,5,Northern Bushveld,1,2,5205,8.557374981049069,1,42,1,1,231.36182187357917,0.5840166167783771,1.712280046955377,396.15623122137373
ZMB019261,7,Mining Belt,1,3,4783,8.472823243680297,0,32,0,0,138.41043828753754,0.8186385421384765,1.221540336212078,169.0739333210197
ZMB019262,1,Zambara Capital,1,5,6265,8.742733867330168,0,45,0,1,94.73796105012298,0.8849732740516043,1.1299776268064885,107.0517763959035
ZMB019263,8,Eastern Forests,0,2,3750,8.229511118964457,0,52,0,0,89.97420749627054,0.9153287441208814,1.0925036566621102,98.29715069495101
ZMB019264,5,Northern Bushveld,0,4,4139,8.328209491748732,0,37,1,1,80.63799684867263,0.8702339515346103,1.149116278716263,92.66243486188043
ZMB019266,9,Coastal Plains,0,6,2245,7.716460800176355,0,55,0,1,219.73542056046426,0.9641619672966514,1.0371701372994753,227.90301631225466
ZMB019267,1,Zambara Capital,0,6,998,6.905753276311464,0,35,1,0,201.50078936945647,0.9343612063250617,1.0702499132354846,215.65620233954243
ZMB019268,1,Zambara Capital,1,2,4594,8.432506383249043,0,54,1,1,140.66529263043776,0.7939806434424371,1.259476548023049,177.16463718883577
ZMB019269,3,Southern Cape,1,6,6370,8.759354748566208,1,27,1,1,140.94057911075652,0.6546877849345502,1.5274456359377029,215.2790724892576
ZMB019270,9,Coastal Plains,0,6,974,6.881411303642535,1,41,1,0,86.15086678648368,0.888645649831612,1.1253079336960559,96.94625388962211
ZMB019272,2,Eastern Highlands,0,5,3820,8.24800570160062,0,18,0,1,241.0235728090629,0.8969149254343135,1.1149329458596862,268.72512205363506
ZMB019273,3,Southern Cape,1,4,8633,9.063347348235522,0,44,0,1,203.857652801089,0.851430065421978,1.1744945834211165,239.4297090038216
ZMB019274,8,Eastern Forests,0,1,2586,7.857867559331803,0,42,1,0,248.73610315145925,0.8383622084719077,1.1928018580688546,296.6928860078669
ZMB019275,2,Eastern Highlands,1,1,3367,8.121777419161074,0,42,0,0,112.84233170794323,0.8160571756640872,1.22540433418311,138.2774823542418
ZMB019276,8,Eastern Forests,1,7,1745,7.4645098346365275,0,18,0,1,199.0509780566208,0.901534589165059,1.109219781490728,220.79128238548063
ZMB019277,1,Zambara Capital,0,5,1900,7.549609165154532,0,76,0,1,173.49772832356393,0.9739612689642568,1.0267348732084938,178.13616809225613
ZMB019278,2,Eastern Highlands,1,2,15693,9.66097003203872,0,53,1,1,173.1308797793463,0.7183889130436837,1.3920036652057743,240.9988192131503
ZMB019279,5,Northern Bushveld,0,5,9257,9.133135301067211,0,50,0,1,172.98208712600172,0.9284659252161573,1.077045449747861,186.30956982694818
ZMB019280,5,Northern Bushveld,0,3,4086,8.315321775377567,0,39,1,0,188.44120617490262,0.8555304491693582,1.1688654693364902,220.26241889796185
ZMB019281,1,Zambara Capital,1,2,4624,8.439015410352214,1,50,1,1,216.70231679687276,0.6335453415845202,1.5784189928679186,342.04705263066455
ZMB019282,7,Mining Belt,1,5,3803,8.24354550792826,0,38,0,1,191.36091666063294,0.8859712105712163,1.128704847367744,215.98999423159125
ZMB019285,4,Central Plateau,1,4,884,6.784457062637643,0,56,0,1,90.40848591597751,0.9386272451214905,1.0653856525020917,96.31990375931987
ZMB019286,9,Coastal Plains,1,5,6145,8.723394022000136,1,35,0,1,221.6767211118713,0.7538291783990885,1.3265604843310868,294.06757852309124
ZMB019287,9,Coastal Plains,0,8,2469,7.81156848934518,0,30,0,1,229.8312236298807,0.9556986680148858,1.0463549165315194,240.48503081758076
ZMB019288,6,Western Drylands,1,1,5778,8.661812881026181,1,51,1,1,172.75199114577845,0.5809562837947956,1.7212999117042314,297.3579871059586
ZMB019289,1,Zambara Capital,1,4,10334,9.24319470884713,0,36,1,1,119.07311548944563,0.7406789626222818,1.3501126000117842,160.7621135449589
ZMB019290,6,Western Drylands,0,7,18507,9.825904317877749,0,46,0,1,192.63247457100078,0.930839557234546,1.0742989940940246,206.94487366146893
ZMB019291,2,Eastern Highlands,1,4,2332,7.754481547470383,1,43,0,1,206.59684950020164,0.806454626208726,1.239995366758775,256.17913616721
ZMB019292,7,Mining Belt,0,5,4103,8.319473692442186,0,43,1,1,115.42491727741435,0.9006765662444125,1.1102764715748523,128.1535698865868
ZMB019293,2,Eastern Highlands,1,2,1049,6.955592608396297,0,55,0,0,226.1560100549832,0.909655381960882,1.0993174116601918,248.61723960504045
ZMB019294,8,Eastern Forests,0,5,2342,7.758760544157663,0,42,0,0,189.41462103975937,0.944310302738098,1.058973938016376,200.5851471603535
ZMB019295,5,Northern Bushveld,0,5,6996,8.853093836138493,0,36,0,1,232.47573206201196,0.9132701385677182,1.0949662731426872,254.55308593205916
ZMB019297,2,Eastern Highlands,0,11,4068,8.31090675716845,0,52,0,1,149.44388798903674,0.98005191205786,1.020354113590018,152.48568586049953
ZMB019298,3,Southern Cape,1,2,9403,9.148784066277077,1,43,0,0,81.1676819738932,0.6549383306550531,1.5268613137970177,123.93179353651708
ZMB019300,9,Coastal Plains,1,1,3378,8.125039097367745,0,57,1,1,155.30180062865838,0.7924657408759413,1.2618842032144677,195.9728889440667
ZMB019301,1,Zambara Capital,1,2,3353,8.117610746466228,0,22,0,1,212.9449223401025,0.7748853324846304,1.2905135225537834,274.8083018390675
ZMB019302,2,Eastern Highlands,1,2,6214,8.734560089952993,1,31,0,1,148.30917363986373,0.6264577232026158,1.5962769121717237,236.74250974458167
ZMB019303,2,Eastern Highlands,1,2,16714,9.724001970561382,0,38,0,0,229.57616762025282,0.743716287965615,1.3445987618953883,308.68783074288007
ZMB019304,2,Eastern Highlands,1,3,3800,8.242756345714477,0,39,1,1,95.72574618970975,0.7791969408655239,1.2833725949811998,122.8517992939995
ZMB019305,9,Coastal Plains,0,3,988,6.895682697747868,0,51,1,1,212.43568649049848,0.9231936117220174,1.0831964035525732,230.1095715927299
ZMB019307,2,Eastern Highlands,1,2,3965,8.285261134068948,1,32,0,1,175.64851994626224,0.664067126521404,1.5058718615365285,264.504163707614
ZMB019308,1,Zambara Capital,1,2,3580,8.183118079394745,0,37,0,0,185.15342946862802,0.8227184474764513,1.215482651528393,225.05078139010328
ZMB019309,2,Eastern Highlands,1,4,1840,7.517520850603031,1,34,0,1,202.53871634136885,0.7876523817732932,1.2695956022485893,257.1422635520764
ZMB019310,1,Zambara Capital,0,4,1368,7.221105098182496,0,66,0,1,160.6242052721791,0.9658495962392687,1.0353578899796643,166.3035382502638
ZMB019311,5,Northern Bushveld,1,4,4078,8.3133619511344,1,48,1,0,241.9151076884009,0.7082832058236892,1.4118646210692831,341.55138184741895
ZMB019312,3,Southern Cape,1,2,1437,7.270312886079025,0,46,1,1,232.1289694774896,0.8247409105793944,1.212501995684297,281.4568387475954
ZMB019313,8,Eastern Forests,1,5,3611,8.191740021277457,0,58,0,0,174.58698373287916,0.9236436666037559,1.0826686049578047,189.01984612186723
ZMB019314,3,Southern Cape,0,4,7359,8.903679332926599,0,35,0,0,85.67396122496575,0.8952674597896866,1.116984638573725,95.6964986140477
ZMB019315,1,Zambara Capital,1,1,2335,7.755767170102998,0,35,0,0,217.58316221646965,0.8111162297146288,1.2328689321773592,268.25152086159204
ZMB019316,4,Central Plateau,0,5,1173,7.067319848653476,0,29,0,0,239.8352102469653,0.9412480929985574,1.0624191511658474,254.8055204902634
ZMB019317,3,Southern Cape,0,6,4151,8.33110454805304,0,37,1,0,84.80080120963976,0.9041581525051774,1.1060011981634748,93.7897877430842
ZMB019318,3,Southern Cape,1,1,14937,9.611596635310292,0,40,0,0,134.2690836172551,0.7256568182734675,1.3780618810683383,185.03110593891654
ZMB019319,1,Zambara Capital,0,5,2371,7.771067086065406,1,47,0,0,155.6562042864971,0.901939435241717,1.1087218952035323,172.57944181671323
ZMB019320,2,Eastern Highlands,0,4,1879,7.538494999413465,0,72,1,0,187.84292131196707,0.9478656291500666,1.0550018581185199,198.1746310185362
ZMB019321,4,Central Plateau,0,1,2563,7.848933726364071,1,62,1,0,97.98743565334007,0.7958889848669353,1.2564566403280353,123.11696419535521
ZMB019322,2,Eastern Highlands,0,9,10491,9.258273025731485,0,46,1,1,116.10376157797873,0.9342606275179911,1.0703651321116419,124.27341810007177
ZMB019323,2,Eastern Highlands,1,1,1536,7.336936913707618,1,21,0,1,81.76354763330892,0.6406158375561193,1.5609979356971453,127.63272907087043
ZMB019325,3,Southern Cape,1,3,1332,7.194436851100335,0,50,0,1,148.39782719733194,0.9087038443162937,1.1004685478714986,163.30714140313347
ZMB019326,7,Mining Belt,1,5,4685,8.452121194672523,1,31,0,0,194.07561377855018,0.7540464071029052,1.3261783234828535,257.37887210974344
ZMB019327,2,Eastern Highlands,1,4,12825,9.45915167003897,1,50,0,1,227.29236631188542,0.7375589559295508,1.3558238185036922,308.16840400972046
ZMB019329,7,Mining Belt,0,1,571,6.3473892096560105,0,47,0,0,127.9915451258421,0.937166049306148,1.067046763740932,136.57296401273126
ZMB019330,2,Eastern Highlands,1,9,3656,8.204124932574041,1,24,0,1,233.8809390924871,0.8499918374939073,1.1764818859300727,275.1566883066257
ZMB019331,9,Coastal Plains,0,3,5056,8.528330935826693,1,56,1,0,94.25763349514455,0.7955540181207117,1.2569856693857677,118.48049453361263
ZMB019332,1,Zambara Capital,1,3,5059,8.528924114291936,0,41,0,0,208.36941848276183,0.8430451519655602,1.1861760875660095,247.16282158428697
ZMB019333,2,Eastern Highlands,1,4,1950,7.575584651557793,0,45,1,1,162.06163896713406,0.854762890288457,1.169915085647354,189.59835623238519
ZMB019334,1,Zambara Capital,1,4,6565,8.789507786736896,0,42,1,1,100.65454733092338,0.7894918354158449,1.266637544735691,127.49282869772318
ZMB019335,5,Northern Bushveld,0,4,951,6.85751406254539,0,49,0,0,88.3931676717475,0.956718873069427,1.0452391273433488,92.39199744033168
ZMB019336,1,Zambara Capital,0,3,6560,8.788745881938135,0,40,0,1,153.52327993838117,0.8926181621824767,1.1202998576176981,171.99210865597044
ZMB019337,1,Zambara Capital,1,3,3012,8.010359588919783,1,52,1,0,110.74916886165738,0.7104789479904405,1.4075012395912045,155.8795924564784
ZMB019338,7,Mining Belt,0,1,2335,7.755767170102998,0,60,0,0,174.48039264418185,0.9262715937443611,1.0795969635186577,188.36850209220188
ZMB019339,9,Coastal Plains,1,6,3556,8.176391596633795,1,44,0,1,153.17628109361976,0.8397345225067618,1.1908525530364242,182.41036540496205
ZMB019340,1,Zambara Capital,1,4,2436,7.798112628829788,0,38,0,1,112.03927128110081,0.8829859977921539,1.1325207902508438,126.88680405040097
ZMB019341,8,Eastern Forests,1,1,3924,8.274866820685254,0,37,0,1,89.84552850946784,0.7915925223014806,1.2632762081842237,113.4997185777481
ZMB019342,5,Northern Bushveld,1,5,2968,7.995643604287271,1,51,0,0,172.02427758835256,0.8444726721736108,1.1841709423539701,203.70615089956038
ZMB019343,5,Northern Bushveld,0,3,1343,7.202661196523238,1,53,1,1,245.28485173592344,0.8477505631617654,1.1795922567959212,289.3361118170308
ZMB019344,4,Central Plateau,1,8,2597,7.862112211662748,0,47,0,0,233.15243129851297,0.9466879852386746,1.0563142403754968,246.28223335878894
ZMB019347,5,Northern Bushveld,0,4,1313,7.180069874302796,0,61,0,0,97.41512382170185,0.9626285043715979,1.0388223447141722,101.19700733908174
ZMB019348,3,Southern Cape,0,6,1402,7.2456550675945355,0,40,0,0,242.544372882694,0.9578144921313756,1.0440435055171813,253.2268773079142
ZMB019349,2,Eastern Highlands,1,2,3460,8.14902386805177,1,36,0,0,111.72383354278281,0.6921314323439745,1.444812290367159,161.41996782954726
ZMB019350,3,Southern Cape,0,5,3813,8.246171559857563,0,58,0,1,204.1518475022167,0.9533074004196731,1.0489795836681552,214.15111999796
ZMB019351,1,Zambara Capital,0,2,624,6.436150368369428,0,53,0,0,105.75144258560613,0.951341452955932,1.0511473003650582,111.16034338357034
ZMB019352,3,Southern Cape,1,7,4705,8.45638105201948,1,43,1,1,183.7315235612914,0.7769980900996298,1.2870044505151563,236.46328852331234
ZMB019353,8,Eastern Forests,0,1,4677,8.450412157725886,0,55,0,1,212.07309565739706,0.900516143721479,1.110474261868747,235.5017143623682
ZMB019354,1,Zambara Capital,1,4,13669,9.522885774152654,0,43,0,1,199.94858607882634,0.8289463629694924,1.2063506695629267,241.20811069435263
ZMB019355,1,Zambara Capital,1,2,11852,9.380251908693456,1,63,0,1,239.59179253783077,0.7297333815774738,1.3703635125452085,328.32785039914467
ZMB019356,2,Eastern Highlands,1,3,1754,7.469654172932128,1,29,1,1,217.95139922993258,0.6410286610051263,1.5599926506125488,340.00258098941634
ZMB019357,3,Southern Cape,1,4,4662,8.447199819595703,0,37,0,1,99.96340506942943,0.8572893699208207,1.1664672805780387,116.60404126865828
ZMB019359,3,Southern Cape,1,1,46560,10.74849708240532,1,52,0,1,86.24577730195597,0.5379151314014381,1.8590293182396367,160.33342857870272
ZMB019360,3,Southern Cape,1,2,15625,9.656627474604603,0,44,0,1,82.9707286064513,0.7711275874952015,1.2968022623185202,107.59662856306201
ZMB019361,9,Coastal Plains,1,6,4305,8.367532416861831,0,40,0,0,126.04240852408111,0.9024244261113008,1.1081260336770458,139.67087423289186
ZMB019362,4,Central Plateau,0,5,4682,8.451480648050856,1,55,0,1,122.54911058349535,0.8977715728808282,1.1138690845279657,136.5036656153544
ZMB019363,1,Zambara Capital,1,5,6316,8.750841375375533,1,51,0,1,137.77352944714949,0.8102048653392926,1.2342557330623116,170.04776858437347
ZMB019364,3,Southern Cape,1,2,1469,7.292337176173877,0,54,0,0,108.3906225557439,0.8985178761163767,1.1129439119478122,120.63268348564839
ZMB019365,2,Eastern Highlands,0,6,7339,8.900957872545062,0,51,1,0,143.17324379226193,0.9138139759415029,1.0943146267485124,156.67657484090287
ZMB019367,3,Southern Cape,1,5,3075,8.031060180240619,1,61,0,1,145.19663620740175,0.8691768435030106,1.1505138539698525,167.05074150643642
ZMB019368,1,Zambara Capital,1,4,15734,9.663579254889187,1,33,0,1,118.1614793324843,0.6470165920635462,1.545555418927782,182.62511469084424
ZMB019370,1,Zambara Capital,0,2,549,6.3080984415095305,0,45,0,0,242.9072929522954,0.9449744895646515,1.0582296252893544,257.05169360095897
ZMB019371,7,Mining Belt,0,4,3473,8.152774052744075,0,53,1,0,128.72979128267616,0.9088649318429393,1.1002735004554118,141.63797806748465
ZMB019372,1,Zambara Capital,0,7,6237,8.738254576526122,0,53,0,0,145.7907012384385,0.9566969751230687,1.0452630519411445,152.38963332112982
ZMB019373,2,Eastern Highlands,1,1,3967,8.28576542051433,0,18,0,1,107.52724155317992,0.7163054556240636,1.3960524691645333,150.11367107276803
ZMB019374,9,Coastal Plains,0,1,3400,8.131530710604252,0,36,0,0,103.46535704564303,0.8698544833796503,1.1496175729470228,118.94559265090929
ZMB019375,1,Zambara Capital,1,1,9579,9.167328481382892,1,53,0,1,219.97246403247118,0.663046968063562,1.5081887832479108,331.76000287717756
ZMB019377,2,Eastern Highlands,0,7,431,6.066108090103747,1,47,1,0,103.97960419300944,0.933119662520419,1.0716739129673174,111.4322292943153
ZMB019378,1,Zambara Capital,1,4,6953,8.846928500099018,0,52,1,1,233.17290008766577,0.8200469222380352,1.2194424158935258,284.3409246038028
ZMB019379,8,Eastern Forests,1,5,2633,7.87587915949631,0,44,0,0,162.55624959943816,0.9084785933299546,1.1007414014397203,178.93239399687053
ZMB019380,9,Coastal Plains,1,2,4520,8.416267272826277,1,44,0,0,239.3973446614109,0.7100138966465169,1.4084231375232557,337.1727592827606
ZMB019381,9,Coastal Plains,1,6,10016,9.211939093339879,0,29,1,0,141.21437187539414,0.7777307835269848,1.2857919747821107,181.57230608127838
ZMB019382,5,Northern Bushveld,0,4,1676,7.424165281042028,0,67,1,0,123.18413943517953,0.9442892811914134,1.0589975126460147,130.45169725929497
ZMB019383,5,Northern Bushveld,0,3,1639,7.40184157874383,0,44,0,1,128.55873946333304,0.9336877255662024,1.071021898026543,137.6892251479188
ZMB019385,6,Western Drylands,0,5,1916,7.557994958530806,1,50,0,1,176.7878753109835,0.91299444786177,1.0952969126394982,193.6352140202168
ZMB019386,3,Southern Cape,1,1,4294,8.364973978438726,0,29,0,1,249.63159156031907,0.7568300262009664,1.3213006426550826,329.83838235566066
ZMB019387,7,Mining Belt,0,5,6219,8.735364401103888,0,37,0,0,144.28931934991851,0.9178164461439638,1.0895424724642004,157.20934175468682
ZMB019388,9,Coastal Plains,0,10,9310,9.138844370271112,0,39,1,0,172.56437585689127,0.937849711782258,1.0662689207417186,184.00003080339576
ZMB019389,4,Central Plateau,0,1,1099,7.002155954403621,0,42,1,1,116.11496967030689,0.8719886435203504,1.1468039262103784,133.16110310970694
ZMB019390,5,Northern Bushveld,0,6,2580,7.855544677915663,0,40,0,0,156.9058963889256,0.9492284122454855,1.0534872187763635,165.2983563963815
ZMB019391,2,Eastern Highlands,1,1,1811,7.501634457883413,1,49,0,1,172.12151195621118,0.7544022385254359,1.3255528005253705,228.15615220421677
ZMB019392,2,Eastern Highlands,0,4,1354,7.21081845347222,0,39,1,1,90.31919110333547,0.9090064381833339,1.1001022192961782,99.36034257781499
ZMB019393,3,Southern Cape,0,5,1865,7.5310163320779155,0,37,0,1,187.4869628250599,0.9424948879611477,1.0610137124067063,198.92623845487492
ZMB019394,8,Eastern Forests,0,3,2104,7.651595573857601,0,39,0,0,227.45506562525406,0.9211930990319269,1.0855487313690153,246.91355793295068
ZMB019396,2,Eastern Highlands,0,5,6578,8.791486026749002,0,31,0,0,174.78652571095154,0.9061334017936357,1.103590263884502,192.8927080328043
ZMB019397,4,Central Plateau,0,4,3195,8.069342366811636,0,50,0,1,192.91594874113798,0.9388373117954628,1.065147270390828,205.48389621648002
ZMB019398,1,Zambara Capital,1,2,21203,9.96189796008255,0,59,0,1,170.7285209535621,0.8080033709034208,1.237618599142612,211.29679293623764
ZMB019400,4,Central Plateau,0,2,4751,8.46611040118692,0,48,0,1,133.58212287304923,0.9020230928357124,1.1086190674523366,148.0916884878233
ZMB019401,8,Eastern Forests,0,5,2363,7.767687277186908,0,43,1,0,99.13411773741245,0.9153299149506748,1.0925022592033256,108.30424759225157
ZMB019402,3,Southern Cape,0,3,1214,7.101675971619444,0,52,0,0,116.40836384147406,0.948380161218221,1.054429479751529,122.74441052409219
ZMB019404,9,Coastal Plains,0,3,3346,8.11552088154677,1,50,0,0,165.90602464973927,0.8618777198896109,1.160257397218807,192.4936923430257
ZMB019405,1,Zambara Capital,0,4,1593,7.373374309910049,0,48,0,0,87.91262139100581,0.9483468795945726,1.0544664842757847,92.70091280164205
ZMB019407,3,Southern Cape,1,6,4293,8.36474106822456,0,58,1,0,86.6463350248523,0.8947594539865762,1.117618814246139,96.83757420924913
